trip_id,stop_id,stop_sequence,arrival_time,departure_time
T_M1_290,S_PAGANO,5,20:08:00,20:08:30
T_M1_290,S_AMENDOLA,6,20:10:00,20:10:30
T_M1_290,S_BUONARROTI,7,20:12:00,20:12:30
T_M1_290,S_DEANGELI,8,20:14:00,20:14:00
T_M1_291,S_DEANGELI,1,20:03:00,20:03:30
T_M1_291,S_BUONARROTI,2,20:05:00,20:05:30
T_M1_291,S_AMENDOLA,3,20:07:00,20:07:30
T_M1_291,S_PAGANO,4,20:09:00,20:09:30
T_M1_291,S_CADORNA,5,20:11:00,20:11:30
T_M1_291,S_CAIROLI,6,20:13:00,20:13:30
T_M1_291,S_CORDUSIO,7,20:15:00,20:15:30
T_M1_291,S_DUOMO,8,20:17:00,20:17:00
T_M1_292,S_DUOMO,1,20:06:00,20:06:30
T_M1_292,S_CORDUSIO,2,20:08:00,20:08:30
T_M1_292,S_CAIROLI,3,20:10:00,20:10:30
T_M1_292,S_CADORNA,4,20:12:00,20:12:30
T_M1_292,S_PAGANO,5,20:14:00,20:14:30
T_M1_292,S_AMENDOLA,6,20:16:00,20:16:30
T_M1_292,S_BUONARROTI,7,20:18:00,20:18:30
T_M1_292,S_DEANGELI,8,20:20:00,20:20:00
T_M1_293,S_DEANGELI,1,20:09:00,20:09:30
T_M1_293,S_BUONARROTI,2,20:11:00,20:11:30
T_M1_293,S_AMENDOLA,3,20:13:00,20:13:30
T_M1_293,S_PAGANO,4,20:15:00,20:15:30
T_M1_293,S_CADORNA,5,20:17:00,20:17:30
T_M1_293,S_CAIROLI,6,20:19:00,20:19:30
T_M1_293,S_CORDUSIO,7,20:21:00,20:21:30
T_M1_293,S_DUOMO,8,20:23:00,20:23:00
T_M1_294,S_DUOMO,1,20:12:00,20:12:30
T_M1_294,S_CORDUSIO,2,20:14:00,20:14:30
T_M1_294,S_CAIROLI,3,20:16:00,20:16:30
T_M1_294,S_CADORNA,4,20:18:00,20:18:30
T_M1_294,S_PAGANO,5,20:20:00,20:20:30
T_M1_294,S_AMENDOLA,6,20:22:00,20:22:30
T_M1_294,S_BUONARROTI,7,20:24:00,20:24:30
T_M1_294,S_DEANGELI,8,20:26:00,20:26:00
T_M1_295,S_DEANGELI,1,20:15:00,20:15:30
T_M1_295,S_BUONARROTI,2,20:17:00,20:17:30
T_M1_295,S_AMENDOLA,3,20:19:00,20:19:30
T_M1_295,S_PAGANO,4,20:21:00,20:21:30
T_M1_295,S_CADORNA,5,20:23:00,20:23:30
T_M1_295,S_CAIROLI,6,20:25:00,20:25:30
T_M1_295,S_CORDUSIO,7,20:27:00,20:27:30
T_M1_295,S_DUOMO,8,20:29:00,20:29:00
T_M1_296,S_DUOMO,1,20:18:00,20:18:30
T_M1_296,S_CORDUSIO,2,20:20:00,20:20:30
T_M1_296,S_CAIROLI,3,20:22:00,20:22:30
T_M1_296,S_CADORNA,4,20:24:00,20:24:30
T_M1_296,S_PAGANO,5,20:26:00,20:26:30
T_M1_296,S_AMENDOLA,6,20:28:00,20:28:30
T_M1_296,S_BUONARROTI,7,20:30:00,20:30:30
T_M1_296,S_DEANGELI,8,20:32:00,20:32:00
T_M1_297,S_DEANGELI,1,20:21:00,20:21:30
T_M1_297,S_BUONARROTI,2,20:23:00,20:23:30
T_M1_297,S_AMENDOLA,3,20:25:00,20:25:30
T_M1_297,S_PAGANO,4,20:27:00,20:27:30
T_M1_297,S_CADORNA,5,20:29:00,20:29:30
T_M1_297,S_CAIROLI,6,20:31:00,20:31:30
T_M1_297,S_CORDUSIO,7,20:33:00,20:33:30
T_M1_297,S_DUOMO,8,20:35:00,20:35:00
T_M1_298,S_DUOMO,1,20:24:00,20:24:30
T_M1_298,S_CORDUSIO,2,20:26:00,20:26:30
T_M1_298,S_CAIROLI,3,20:28:00,20:28:30
T_M1_298,S_CADORNA,4,20:30:00,20:30:30
T_M1_298,S_PAGANO,5,20:32:00,20:32:30
T_M1_298,S_AMENDOLA,6,20:34:00,20:34:30
T_M1_298,S_BUONARROTI,7,20:36:00,20:36:30
T_M1_298,S_DEANGELI,8,20:38:00,20:38:00
T_M1_299,S_DEANGELI,1,20:27:00,20:27:30
T_M1_299,S_BUONARROTI,2,20:29:00,20:29:30
T_M1_299,S_AMENDOLA,3,20:31:00,20:31:30
T_M1_299,S_PAGANO,4,20:33:00,20:33:30
T_M1_299,S_CADORNA,5,20:35:00,20:35:30
T_M1_299,S_CAIROLI,6,20:37:00,20:37:30
T_M1_299,S_CORDUSIO,7,20:39:00,20:39:30
T_M1_299,S_DUOMO,8,20:41:00,20:41:00
T_M1_300,S_DUOMO,1,20:30:00,20:30:30
T_M1_300,S_CORDUSIO,2,20:32:00,20:32:30
T_M1_300,S_CAIROLI,3,20:34:00,20:34:30
T_M1_300,S_CADORNA,4,20:36:00,20:36:30
T_M1_300,S_PAGANO,5,20:38:00,20:38:30
T_M1_300,S_AMENDOLA,6,20:40:00,20:40:30
T_M1_300,S_BUONARROTI,7,20:42:00,20:42:30
T_M1_300,S_DEANGELI,8,20:44:00,20:44:00
T_M1_301,S_DEANGELI,1,20:33:00,20:33:30
T_M1_301,S_BUONARROTI,2,20:35:00,20:35:30
T_M1_301,S_AMENDOLA,3,20:37:00,20:37:30
T_M1_301,S_PAGANO,4,20:39:00,20:39:30
T_M1_301,S_CADORNA,5,20:41:00,20:41:30
T_M1_301,S_CAIROLI,6,20:43:00,20:43:30
T_M1_301,S_CORDUSIO,7,20:45:00,20:45:30
T_M1_301,S_DUOMO,8,20:47:00,20:47:00
T_M1_302,S_DUOMO,1,20:36:00,20:36:30
T_M1_302,S_CORDUSIO,2,20:38:00,20:38:30
T_M1_302,S_CAIROLI,3,20:40:00,20:40:30
T_M1_302,S_CADORNA,4,20:42:00,20:42:30
T_M1_302,S_PAGANO,5,20:44:00,20:44:30
T_M1_302,S_AMENDOLA,6,20:46:00,20:46:30
T_M1_302,S_BUONARROTI,7,20:48:00,20:48:30
T_M1_302,S_DEANGELI,8,20:50:00,20:50:00
T_M1_303,S_DEANGELI,1,20:39:00,20:39:30
T_M1_303,S_BUONARROTI,2,20:41:00,20:41:30
T_M1_303,S_AMENDOLA,3,20:43:00,20:43:30
T_M1_303,S_PAGANO,4,20:45:00,20:45:30
T_M1_303,S_CADORNA,5,20:47:00,20:47:30
T_M1_303,S_CAIROLI,6,20:49:00,20:49:30
T_M1_303,S_CORDUSIO,7,20:51:00,20:51:30
T_M1_303,S_DUOMO,8,20:53:00,20:53:00
T_M1_304,S_DUOMO,1,20:42:00,20:42:30
T_M1_304,S_CORDUSIO,2,20:44:00,20:44:30
T_M1_304,S_CAIROLI,3,20:46:00,20:46:30
T_M1_304,S_CADORNA,4,20:48:00,20:48:30
T_M1_304,S_PAGANO,5,20:50:00,20:50:30
T_M1_304,S_AMENDOLA,6,20:52:00,20:52:30
T_M1_304,S_BUONARROTI,7,20:54:00,20:54:30
T_M1_304,S_DEANGELI,8,20:56:00,20:56:00
T_M1_305,S_DEANGELI,1,20:45:00,20:45:30
T_M1_305,S_BUONARROTI,2,20:47:00,20:47:30
T_M1_305,S_AMENDOLA,3,20:49:00,20:49:30
T_M1_305,S_PAGANO,4,20:51:00,20:51:30
T_M1_305,S_CADORNA,5,20:53:00,20:53:30
T_M1_305,S_CAIROLI,6,20:55:00,20:55:30
T_M1_305,S_CORDUSIO,7,20:57:00,20:57:30
T_M1_305,S_DUOMO,8,20:59:00,20:59:00
T_M1_306,S_DUOMO,1,20:48:00,20:48:30
T_M1_306,S_CORDUSIO,2,20:50:00,20:50:30
T_M1_306,S_CAIROLI,3,20:52:00,20:52:30
T_M1_306,S_CADORNA,4,20:54:00,20:54:30
T_M1_306,S_PAGANO,5,20:56:00,20:56:30
T_M1_306,S_AMENDOLA,6,20:58:00,20:58:30
T_M1_306,S_BUONARROTI,7,21:00:00,21:00:30
T_M1_306,S_DEANGELI,8,21:02:00,21:02:00
T_M1_307,S_DEANGELI,1,20:51:00,20:51:30
T_M1_307,S_BUONARROTI,2,20:53:00,20:53:30
T_M1_307,S_AMENDOLA,3,20:55:00,20:55:30
T_M1_307,S_PAGANO,4,20:57:00,20:57:30
T_M1_307,S_CADORNA,5,20:59:00,20:59:30
T_M1_307,S_CAIROLI,6,21:01:00,21:01:30
T_M1_307,S_CORDUSIO,7,21:03:00,21:03:30
T_M1_307,S_DUOMO,8,21:05:00,21:05:00
T_M1_308,S_DUOMO,1,20:54:00,20:54:30
T_M1_308,S_CORDUSIO,2,20:56:00,20:56:30
T_M1_308,S_CAIROLI,3,20:58:00,20:58:30
T_M1_308,S_CADORNA,4,21:00:00,21:00:30
T_M1_308,S_PAGANO,5,21:02:00,21:02:30
T_M1_308,S_AMENDOLA,6,21:04:00,21:04:30
T_M1_308,S_BUONARROTI,7,21:06:00,21:06:30
T_M1_308,S_DEANGELI,8,21:08:00,21:08:00
T_M1_309,S_DEANGELI,1,20:57:00,20:57:30
T_M1_309,S_BUONARROTI,2,20:59:00,20:59:30
T_M1_309,S_AMENDOLA,3,21:01:00,21:01:30
T_M1_309,S_PAGANO,4,21:03:00,21:03:30
T_M1_309,S_CADORNA,5,21:05:00,21:05:30
T_M1_309,S_CAIROLI,6,21:07:00,21:07:30
T_M1_309,S_CORDUSIO,7,21:09:00,21:09:30
T_M1_309,S_DUOMO,8,21:11:00,21:11:00
T_M1_310,S_DUOMO,1,21:00:00,21:00:30
T_M1_310,S_CORDUSIO,2,21:02:00,21:02:30
T_M1_310,S_CAIROLI,3,21:04:00,21:04:30
T_M1_310,S_CADORNA,4,21:06:00,21:06:30
T_M1_310,S_PAGANO,5,21:08:00,21:08:30
T_M1_310,S_AMENDOLA,6,21:10:00,21:10:30
T_M1_310,S_BUONARROTI,7,21:12:00,21:12:30
T_M1_310,S_DEANGELI,8,21:14:00,21:14:00
T_M1_311,S_DEANGELI,1,21:03:00,21:03:30
T_M1_311,S_BUONARROTI,2,21:05:00,21:05:30
T_M1_311,S_AMENDOLA,3,21:07:00,21:07:30
T_M1_311,S_PAGANO,4,21:09:00,21:09:30
T_M1_311,S_CADORNA,5,21:11:00,21:11:30
T_M1_311,S_CAIROLI,6,21:13:00,21:13:30
T_M1_311,S_CORDUSIO,7,21:15:00,21:15:30
T_M1_311,S_DUOMO,8,21:17:00,21:17:00
T_M1_312,S_DUOMO,1,21:06:00,21:06:30
T_M1_312,S_CORDUSIO,2,21:08:00,21:08:30
T_M1_312,S_CAIROLI,3,21:10:00,21:10:30
T_M1_312,S_CADORNA,4,21:12:00,21:12:30
T_M1_312,S_PAGANO,5,21:14:00,21:14:30
T_M1_312,S_AMENDOLA,6,21:16:00,21:16:30
T_M1_312,S_BUONARROTI,7,21:18:00,21:18:30
T_M1_312,S_DEANGELI,8,21:20:00,21:20:00
T_M1_313,S_DEANGELI,1,21:09:00,21:09:30
T_M1_313,S_BUONARROTI,2,21:11:00,21:11:30
T_M1_313,S_AMENDOLA,3,21:13:00,21:13:30
T_M1_313,S_PAGANO,4,21:15:00,21:15:30
T_M1_313,S_CADORNA,5,21:17:00,21:17:30
T_M1_313,S_CAIROLI,6,21:19:00,21:19:30
T_M1_313,S_CORDUSIO,7,21:21:00,21:21:30
T_M1_313,S_DUOMO,8,21:23:00,21:23:00
T_M1_314,S_DUOMO,1,21:12:00,21:12:30
T_M1_314,S_CORDUSIO,2,21:14:00,21:14:30
T_M1_314,S_CAIROLI,3,21:16:00,21:16:30
T_M1_314,S_CADORNA,4,21:18:00,21:18:30
T_M1_314,S_PAGANO,5,21:20:00,21:20:30
T_M1_314,S_AMENDOLA,6,21:22:00,21:22:30
T_M1_314,S_BUONARROTI,7,21:24:00,21:24:30
T_M1_314,S_DEANGELI,8,21:26:00,21:26:00
T_M1_315,S_DEANGELI,1,21:15:00,21:15:30
T_M1_315,S_BUONARROTI,2,21:17:00,21:17:30
T_M1_315,S_AMENDOLA,3,21:19:00,21:19:30
T_M1_315,S_PAGANO,4,21:21:00,21:21:30
T_M1_315,S_CADORNA,5,21:23:00,21:23:30
T_M1_315,S_CAIROLI,6,21:25:00,21:25:30
T_M1_315,S_CORDUSIO,7,21:27:00,21:27:30
T_M1_315,S_DUOMO,8,21:29:00,21:29:00
T_M1_316,S_DUOMO,1,21:18:00,21:18:30
T_M1_316,S_CORDUSIO,2,21:20:00,21:20:30
T_M1_316,S_CAIROLI,3,21:22:00,21:22:30
T_M1_316,S_CADORNA,4,21:24:00,21:24:30
T_M1_316,S_PAGANO,5,21:26:00,21:26:30
T_M1_316,S_AMENDOLA,6,21:28:00,21:28:30
T_M1_316,S_BUONARROTI,7,21:30:00,21:30:30
T_M1_316,S_DEANGELI,8,21:32:00,21:32:00
T_M1_317,S_DEANGELI,1,21:21:00,21:21:30
T_M1_317,S_BUONARROTI,2,21:23:00,21:23:30
T_M1_317,S_AMENDOLA,3,21:25:00,21:25:30
T_M1_317,S_PAGANO,4,21:27:00,21:27:30
T_M1_317,S_CADORNA,5,21:29:00,21:29:30
T_M1_317,S_CAIROLI,6,21:31:00,21:31:30
T_M1_317,S_CORDUSIO,7,21:33:00,21:33:30
T_M1_317,S_DUOMO,8,21:35:00,21:35:00
T_M1_318,S_DUOMO,1,21:24:00,21:24:30
T_M1_318,S_CORDUSIO,2,21:26:00,21:26:30
T_M1_318,S_CAIROLI,3,21:28:00,21:28:30
T_M1_318,S_CADORNA,4,21:30:00,21:30:30
T_M1_318,S_PAGANO,5,21:32:00,21:32:30
T_M1_318,S_AMENDOLA,6,21:34:00,21:34:30
T_M1_318,S_BUONARROTI,7,21:36:00,21:36:30
T_M1_318,S_DEANGELI,8,21:38:00,21:38:00
T_M1_319,S_DEANGELI,1,21:27:00,21:27:30
T_M1_319,S_BUONARROTI,2,21:29:00,21:29:30
T_M1_319,S_AMENDOLA,3,21:31:00,21:31:30
T_M1_319,S_PAGANO,4,21:33:00,21:33:30
T_M1_319,S_CADORNA,5,21:35:00,21:35:30
T_M1_319,S_CAIROLI,6,21:37:00,21:37:30
T_M1_319,S_CORDUSIO,7,21:39:00,21:39:30
T_M1_319,S_DUOMO,8,21:41:00,21:41:00
T_M1_320,S_DUOMO,1,21:30:00,21:30:30
T_M1_320,S_CORDUSIO,2,21:32:00,21:32:30
T_M1_320,S_CAIROLI,3,21:34:00,21:34:30
T_M1_320,S_CADORNA,4,21:36:00,21:36:30
T_M1_320,S_PAGANO,5,21:38:00,21:38:30
T_M1_320,S_AMENDOLA,6,21:40:00,21:40:30
T_M1_320,S_BUONARROTI,7,21:42:00,21:42:30
T_M1_320,S_DEANGELI,8,21:44:00,21:44:00
T_M1_321,S_DEANGELI,1,21:33:00,21:33:30
T_M1_321,S_BUONARROTI,2,21:35:00,21:35:30
T_M1_321,S_AMENDOLA,3,21:37:00,21:37:30
T_M1_321,S_PAGANO,4,21:39:00,21:39:30
T_M1_321,S_CADORNA,5,21:41:00,21:41:30
T_M1_321,S_CAIROLI,6,21:43:00,21:43:30
T_M1_321,S_CORDUSIO,7,21:45:00,21:45:30
T_M1_321,S_DUOMO,8,21:47:00,21:47:00
T_M1_322,S_DUOMO,1,21:36:00,21:36:30
T_M1_322,S_CORDUSIO,2,21:38:00,21:38:30
T_M1_322,S_CAIROLI,3,21:40:00,21:40:30
T_M1_322,S_CADORNA,4,21:42:00,21:42:30
T_M1_322,S_PAGANO,5,21:44:00,21:44:30
T_M1_322,S_AMENDOLA,6,21:46:00,21:46:30
T_M1_322,S_BUONARROTI,7,21:48:00,21:48:30
T_M1_322,S_DEANGELI,8,21:50:00,21:50:00
T_M1_323,S_DEANGELI,1,21:39:00,21:39:30
T_M1_323,S_BUONARROTI,2,21:41:00,21:41:30
T_M1_323,S_AMENDOLA,3,21:43:00,21:43:30
T_M1_323,S_PAGANO,4,21:45:00,21:45:30
T_M1_323,S_CADORNA,5,21:47:00,21:47:30
T_M1_323,S_CAIROLI,6,21:49:00,21:49:30
T_M1_323,S_CORDUSIO,7,21:51:00,21:51:30
T_M1_323,S_DUOMO,8,21:53:00,21:53:00
T_M1_324,S_DUOMO,1,21:42:00,21:42:30
T_M1_324,S_CORDUSIO,2,21:44:00,21:44:30
T_M1_324,S_CAIROLI,3,21:46:00,21:46:30
T_M1_324,S_CADORNA,4,21:48:00,21:48:30
T_M1_324,S_PAGANO,5,21:50:00,21:50:30
T_M1_324,S_AMENDOLA,6,21:52:00,21:52:30
T_M1_324,S_BUONARROTI,7,21:54:00,21:54:30
T_M1_324,S_DEANGELI,8,21:56:00,21:56:00
T_M1_325,S_DEANGELI,1,21:45:00,21:45:30
T_M1_325,S_BUONARROTI,2,21:47:00,21:47:30
T_M1_325,S_AMENDOLA,3,21:49:00,21:49:30
T_M1_325,S_PAGANO,4,21:51:00,21:51:30
T_M1_325,S_CADORNA,5,21:53:00,21:53:30
T_M1_325,S_CAIROLI,6,21:55:00,21:55:30
T_M1_325,S_CORDUSIO,7,21:57:00,21:57:30
T_M1_325,S_DUOMO,8,21:59:00,21:59:00
T_M1_326,S_DUOMO,1,21:48:00,21:48:30
T_M1_326,S_CORDUSIO,2,21:50:00,21:50:30
T_M1_326,S_CAIROLI,3,21:52:00,21:52:30
T_M1_326,S_CADORNA,4,21:54:00,21:54:30
T_M1_326,S_PAGANO,5,21:56:00,21:56:30
T_M1_326,S_AMENDOLA,6,21:58:00,21:58:30
T_M1_326,S_BUONARROTI,7,22:00:00,22:00:30
T_M1_326,S_DEANGELI,8,22:02:00,22:02:00
T_M1_327,S_DEANGELI,1,21:51:00,21:51:30
T_M1_327,S_BUONARROTI,2,21:53:00,21:53:30
T_M1_327,S_AMENDOLA,3,21:55:00,21:55:30
T_M1_327,S_PAGANO,4,21:57:00,21:57:30
T_M1_327,S_CADORNA,5,21:59:00,21:59:30
T_M1_327,S_CAIROLI,6,22:01:00,22:01:30
T_M1_327,S_CORDUSIO,7,22:03:00,22:03:30
T_M1_327,S_DUOMO,8,22:05:00,22:05:00
T_M1_328,S_DUOMO,1,21:54:00,21:54:30
T_M1_328,S_CORDUSIO,2,21:56:00,21:56:30
T_M1_328,S_CAIROLI,3,21:58:00,21:58:30
T_M1_328,S_CADORNA,4,22:00:00,22:00:30
T_M1_328,S_PAGANO,5,22:02:00,22:02:30
T_M1_328,S_AMENDOLA,6,22:04:00,22:04:30
T_M1_328,S_BUONARROTI,7,22:06:00,22:06:30
T_M1_328,S_DEANGELI,8,22:08:00,22:08:00
T_M1_329,S_DEANGELI,1,21:57:00,21:57:30
T_M1_329,S_BUONARROTI,2,21:59:00,21:59:30
T_M1_329,S_AMENDOLA,3,22:01:00,22:01:30
T_M1_329,S_PAGANO,4,22:03:00,22:03:30
T_M1_329,S_CADORNA,5,22:05:00,22:05:30
T_M1_329,S_CAIROLI,6,22:07:00,22:07:30
T_M1_329,S_CORDUSIO,7,22:09:00,22:09:30
T_M1_329,S_DUOMO,8,22:11:00,22:11:00
T_M1_330,S_DUOMO,1,22:00:00,22:00:30
T_M1_330,S_CORDUSIO,2,22:02:00,22:02:30
T_M1_330,S_CAIROLI,3,22:04:00,22:04:30
T_M1_330,S_CADORNA,4,22:06:00,22:06:30
T_M1_330,S_PAGANO,5,22:08:00,22:08:30
T_M1_330,S_AMENDOLA,6,22:10:00,22:10:30
T_M1_330,S_BUONARROTI,7,22:12:00,22:12:30
T_M1_330,S_DEANGELI,8,22:14:00,22:14:00
T_M1_331,S_DEANGELI,1,22:03:00,22:03:30
T_M1_331,S_BUONARROTI,2,22:05:00,22:05:30
T_M1_331,S_AMENDOLA,3,22:07:00,22:07:30
T_M1_331,S_PAGANO,4,22:09:00,22:09:30
T_M1_331,S_CADORNA,5,22:11:00,22:11:30
T_M1_331,S_CAIROLI,6,22:13:00,22:13:30
T_M1_331,S_CORDUSIO,7,22:15:00,22:15:30
T_M1_331,S_DUOMO,8,22:17:00,22:17:00
T_M1_332,S_DUOMO,1,22:06:00,22:06:30
T_M1_332,S_CORDUSIO,2,22:08:00,22:08:30
T_M1_332,S_CAIROLI,3,22:10:00,22:10:30
T_M1_332,S_CADORNA,4,22:12:00,22:12:30
T_M1_332,S_PAGANO,5,22:14:00,22:14:30
T_M1_332,S_AMENDOLA,6,22:16:00,22:16:30
T_M1_332,S_BUONARROTI,7,22:18:00,22:18:30
T_M1_332,S_DEANGELI,8,22:20:00,22:20:00
T_M1_333,S_DEANGELI,1,22:09:00,22:09:30
T_M1_333,S_BUONARROTI,2,22:11:00,22:11:30
T_M1_333,S_AMENDOLA,3,22:13:00,22:13:30
T_M1_333,S_PAGANO,4,22:15:00,22:15:30
T_M1_333,S_CADORNA,5,22:17:00,22:17:30
T_M1_333,S_CAIROLI,6,22:19:00,22:19:30
T_M1_333,S_CORDUSIO,7,22:21:00,22:21:30
T_M1_333,S_DUOMO,8,22:23:00,22:23:00
T_M1_334,S_DUOMO,1,22:12:00,22:12:30
T_M1_334,S_CORDUSIO,2,22:14:00,22:14:30
T_M1_334,S_CAIROLI,3,22:16:00,22:16:30
T_M1_334,S_CADORNA,4,22:18:00,22:18:30
T_M1_334,S_PAGANO,5,22:20:00,22:20:30
T_M1_334,S_AMENDOLA,6,22:22:00,22:22:30
T_M1_334,S_BUONARROTI,7,22:24:00,22:24:30
T_M1_334,S_DEANGELI,8,22:26:00,22:26:00
T_M1_335,S_DEANGELI,1,22:15:00,22:15:30
T_M1_335,S_BUONARROTI,2,22:17:00,22:17:30
T_M1_335,S_AMENDOLA,3,22:19:00,22:19:30
T_M1_335,S_PAGANO,4,22:21:00,22:21:30
T_M1_335,S_CADORNA,5,22:23:00,22:23:30
T_M1_335,S_CAIROLI,6,22:25:00,22:25:30
T_M1_335,S_CORDUSIO,7,22:27:00,22:27:30
T_M1_335,S_DUOMO,8,22:29:00,22:29:00
T_M1_336,S_DUOMO,1,22:18:00,22:18:30
T_M1_336,S_CORDUSIO,2,22:20:00,22:20:30
T_M1_336,S_CAIROLI,3,22:22:00,22:22:30
T_M1_336,S_CADORNA,4,22:24:00,22:24:30
T_M1_336,S_PAGANO,5,22:26:00,22:26:30
T_M1_336,S_AMENDOLA,6,22:28:00,22:28:30
T_M1_336,S_BUONARROTI,7,22:30:00,22:30:30
T_M1_336,S_DEANGELI,8,22:32:00,22:32:00
T_M1_337,S_DEANGELI,1,22:21:00,22:21:30
T_M1_337,S_BUONARROTI,2,22:23:00,22:23:30
T_M1_337,S_AMENDOLA,3,22:25:00,22:25:30
T_M1_337,S_PAGANO,4,22:27:00,22:27:30
T_M1_337,S_CADORNA,5,22:29:00,22:29:30
T_M1_337,S_CAIROLI,6,22:31:00,22:31:30
T_M1_337,S_CORDUSIO,7,22:33:00,22:33:30
T_M1_337,S_DUOMO,8,22:35:00,22:35:00
T_M1_338,S_DUOMO,1,22:24:00,22:24:30
T_M1_338,S_CORDUSIO,2,22:26:00,22:26:30
T_M1_338,S_CAIROLI,3,22:28:00,22:28:30
T_M1_338,S_CADORNA,4,22:30:00,22:30:30
T_M1_338,S_PAGANO,5,22:32:00,22:32:30
T_M1_338,S_AMENDOLA,6,22:34:00,22:34:30
T_M1_338,S_BUONARROTI,7,22:36:00,22:36:30
T_M1_338,S_DEANGELI,8,22:38:00,22:38:00
T_M1_339,S_DEANGELI,1,22:27:00,22:27:30
T_M1_339,S_BUONARROTI,2,22:29:00,22:29:30
T_M1_339,S_AMENDOLA,3,22:31:00,22:31:30
T_M1_339,S_PAGANO,4,22:33:00,22:33:30
T_M1_339,S_CADORNA,5,22:35:00,22:35:30
T_M1_339,S_CAIROLI,6,22:37:00,22:37:30
T_M1_339,S_CORDUSIO,7,22:39:00,22:39:30
T_M1_339,S_DUOMO,8,22:41:00,22:41:00
T_M1_340,S_DUOMO,1,22:30:00,22:30:30
T_M1_340,S_CORDUSIO,2,22:32:00,22:32:30
T_M1_340,S_CAIROLI,3,22:34:00,22:34:30
T_M1_340,S_CADORNA,4,22:36:00,22:36:30
T_M1_340,S_PAGANO,5,22:38:00,22:38:30
T_M1_340,S_AMENDOLA,6,22:40:00,22:40:30
T_M1_340,S_BUONARROTI,7,22:42:00,22:42:30
T_M1_340,S_DEANGELI,8,22:44:00,22:44:00
T_M1_341,S_DEANGELI,1,22:33:00,22:33:30
T_M1_341,S_BUONARROTI,2,22:35:00,22:35:30
T_M1_341,S_AMENDOLA,3,22:37:00,22:37:30
T_M1_341,S_PAGANO,4,22:39:00,22:39:30
T_M1_341,S_CADORNA,5,22:41:00,22:41:30
T_M1_341,S_CAIROLI,6,22:43:00,22:43:30
T_M1_341,S_CORDUSIO,7,22:45:00,22:45:30
T_M1_341,S_DUOMO,8,22:47:00,22:47:00
T_M1_342,S_DUOMO,1,22:36:00,22:36:30
T_M1_342,S_CORDUSIO,2,22:38:00,22:38:30
T_M1_342,S_CAIROLI,3,22:40:00,22:40:30
T_M1_342,S_CADORNA,4,22:42:00,22:42:30
T_M1_342,S_PAGANO,5,22:44:00,22:44:30
T_M1_342,S_AMENDOLA,6,22:46:00,22:46:30
T_M1_342,S_BUONARROTI,7,22:48:00,22:48:30
T_M1_342,S_DEANGELI,8,22:50:00,22:50:00
T_M1_343,S_DEANGELI,1,22:39:00,22:39:30
T_M1_343,S_BUONARROTI,2,22:41:00,22:41:30
T_M1_343,S_AMENDOLA,3,22:43:00,22:43:30
T_M1_343,S_PAGANO,4,22:45:00,22:45:30
T_M1_343,S_CADORNA,5,22:47:00,22:47:30
T_M1_343,S_CAIROLI,6,22:49:00,22:49:30
T_M1_343,S_CORDUSIO,7,22:51:00,22:51:30
T_M1_343,S_DUOMO,8,22:53:00,22:53:00
T_M1_344,S_DUOMO,1,22:42:00,22:42:30
T_M1_344,S_CORDUSIO,2,22:44:00,22:44:30
T_M1_344,S_CAIROLI,3,22:46:00,22:46:30
T_M1_344,S_CADORNA,4,22:48:00,22:48:30
T_M1_344,S_PAGANO,5,22:50:00,22:50:30
T_M1_344,S_AMENDOLA,6,22:52:00,22:52:30
T_M1_344,S_BUONARROTI,7,22:54:00,22:54:30
T_M1_344,S_DEANGELI,8,22:56:00,22:56:00
T_M1_345,S_DEANGELI,1,22:45:00,22:45:30
T_M1_345,S_BUONARROTI,2,22:47:00,22:47:30
T_M1_345,S_AMENDOLA,3,22:49:00,22:49:30
T_M1_345,S_PAGANO,4,22:51:00,22:51:30
T_M1_345,S_CADORNA,5,22:53:00,22:53:30
T_M1_345,S_CAIROLI,6,22:55:00,22:55:30
T_M1_345,S_CORDUSIO,7,22:57:00,22:57:30
T_M1_345,S_DUOMO,8,22:59:00,22:59:00
T_M1_346,S_DUOMO,1,22:48:00,22:48:30
T_M1_346,S_CORDUSIO,2,22:50:00,22:50:30
T_M1_346,S_CAIROLI,3,22:52:00,22:52:30
T_M1_346,S_CADORNA,4,22:54:00,22:54:30
T_M1_346,S_PAGANO,5,22:56:00,22:56:30
T_M1_346,S_AMENDOLA,6,22:58:00,22:58:30
T_M1_346,S_BUONARROTI,7,23:00:00,23:00:30
T_M1_346,S_DEANGELI,8,23:02:00,23:02:00
T_M1_347,S_DEANGELI,1,22:51:00,22:51:30
T_M1_347,S_BUONARROTI,2,22:53:00,22:53:30
T_M1_347,S_AMENDOLA,3,22:55:00,22:55:30
T_M1_347,S_PAGANO,4,22:57:00,22:57:30
T_M1_347,S_CADORNA,5,22:59:00,22:59:30
T_M1_347,S_CAIROLI,6,23:01:00,23:01:30
T_M1_347,S_CORDUSIO,7,23:03:00,23:03:30
T_M1_347,S_DUOMO,8,23:05:00,23:05:00
T_M1_348,S_DUOMO,1,22:54:00,22:54:30
T_M1_348,S_CORDUSIO,2,22:56:00,22:56:30
T_M1_348,S_CAIROLI,3,22:58:00,22:58:30
T_M1_348,S_CADORNA,4,23:00:00,23:00:30
T_M1_348,S_PAGANO,5,23:02:00,23:02:30
